id_phen,index_rel_phytomer,dTT_em_phytomer,dTT_col_phytomer,dTT_sen_phytomer,dTT_del_phytomer
1111,0,-99.08362174,-99.08362174,-70,-70
1111,0.022727273,-74.3127163,-74.3127163,-50,-50
1111,0.045454545,-49.54181087,-49.54181087,-35,-35
1111,0.068181818,-24.77090543,-24.77090543,-15,-15
1111,0.090909091,0,0,0,0
1111,0.113636364,24.77090543,24.77090543,20,20
1111,0.136363636,49.54181087,49.54181087,35,35
1111,0.159090909,74.3127163,74.3127163,55,55
1111,0.181818182,99.08362174,99.08362174,70,70
1111,0.204545455,123.8545272,123.8545272,90,90
1111,0.227272727,148.6254326,148.6254326,105,105
1111,0.25,173.396338,173.396338,125,125
1111,0.272727273,198.1672435,198.1672435,140,140
1111,0.295454545,222.9381489,222.9381489,160,160
1111,0.318181818,247.7090543,247.7090543,175,175
1111,0.340909091,272.4799598,272.4799598,195,195
1111,0.363636364,297.2508652,297.2508652,210,210
1111,0.386363636,322.0217706,322.0217706,230,230
1111,0.409090909,346.7926761,346.7926761,245,245
1111,0.431818182,371.5635815,371.5635815,265,265
1111,0.454545455,396.3344869,396.3344869,375,375
1111,0.477272727,421.1053924,421.1053924,625,625
1111,0.5,445.8762978,445.8762978,775,775
1111,0.522727273,470.6472032,470.6472032,855,855
1111,0.545454545,495.4181087,495.4181087,910,910
1111,0.568181818,520.1890141,520.1890141,955,955
1111,0.590909091,544.9599196,544.9599196,990,990
1111,0.613636364,569.730825,569.730825,1025,1025
1111,0.636363636,594.5017304,594.5017304,1050,999083
1111,0.659090909,619.2726359,619.2726359,1075,999083
1111,0.681818182,644.0435413,644.0435413,1100,999083
1111,0.704545455,668.8144467,668.8144467,1120,999083
1111,0.727272727,693.5853522,693.5853522,1140,999083
1111,0.75,718.3562576,718.3562576,1160,999083
1111,0.772727273,743.127163,743.127163,1180,999083
1111,0.795454545,767.8980685,767.8980685,1195,999083
1111,0.818181818,792.6689739,792.6689739,1210,999083
1111,0.840909091,817.4398793,817.4398793,1230,999083
1111,0.863636364,842.2107848,842.2107848,1240,999083
1111,0.886363636,866.9816902,866.9816902,1255,999083
1111,0.909090909,891.7525956,891.7525956,1270,999083
1111,0.931818182,916.5235011,916.5235011,1285,999083
1111,0.954545455,941.2944065,941.2944065,1295,999083
1111,0.977272727,966.0653119,966.0653119,1310,999083
1111,1,990.8362174,990.8362174,1325,999083
1405,0,-104.9380529,-104.9380529,-40,-40
1405,0.05,-78.70353968,-78.70353968,-40,-40
1405,0.1,-52.46902645,-52.46902645,-30,-30
1405,0.15,-26.23451323,-26.23451323,-15,-15
1405,0.2,0,0,0,0
1405,0.25,26.23451323,26.23451323,15,15
1405,0.3,52.46902645,52.46902645,35,35
1405,0.35,78.70353968,78.70353968,80,80
1405,0.4,104.9380529,104.9380529,185,185
1405,0.45,131.1725661,131.1725661,335,335
1405,0.5,157.4070794,157.4070794,425,425
1405,0.55,183.6415926,183.6415926,485,485
1405,0.6,209.8761058,209.8761058,525,525
1405,0.65,236.110619,236.110619,560,560
1405,0.7,262.3451323,262.3451323,590,590
1405,0.75,288.5796455,288.5796455,615,615
1405,0.8,314.8141587,314.8141587,640,640
1405,0.85,341.048672,341.048672,660,660
1405,0.898016336,366.242376,366.242376,685,685
1503,0,-112.6271161,-112.6271161,-210,-210
1503,0.083333333,-84.47033704,-84.47033704,-185,-185
1503,0.166666667,-56.31355803,-56.31355803,-115,-115
1503,0.25,-28.15677901,-28.15677901,-55,-55
1503,0.333333333,0,0,0,0
1503,0.416666667,28.15677901,28.15677901,55,55
1503,0.5,56.31355803,56.31355803,105,105
1503,0.583333333,84.47033704,84.47033704,155,155
1503,0.666666667,112.6271161,112.6271161,205,205
1503,0.75,140.7838951,140.7838951,250,250
1503,0.833333333,168.9406741,168.9406741,295,295
1503,0.916666667,197.0974531,197.0974531,335,335
1503,0.933974873,202.9455732,202.9455732,350,350
1602,0,-143.3262979,-143.3262979,-125,-125
1602,0.125,-107.4947234,-107.4947234,-110,-110
1602,0.25,-71.66314895,-71.66314895,-85,-85
1602,0.375,-35.83157448,-35.83157448,-50,-50
1602,0.5,0,0,0,0
1602,0.625,35.83157448,35.83157448,210,210
1602,0.75,71.66314895,71.66314895,295,295
1602,0.875,107.4947234,107.4947234,335,335
1602,1,143.3262979,143.3262979,365,365
2111,0,-98.18438963,-98.18438963,-65,-65
2111,0.022727273,-73.63829222,-73.63829222,-50,-50
2111,0.045454545,-49.09219481,-49.09219481,-35,-35
2111,0.068181818,-24.54609741,-24.54609741,-20,-20
2111,0.090909091,0,0,0,0
2111,0.113636364,24.54609741,24.54609741,15,15
2111,0.136363636,49.09219481,49.09219481,30,30
2111,0.159090909,73.63829222,73.63829222,45,45
2111,0.181818182,98.18438963,98.18438963,60,60
2111,0.204545455,122.730487,122.730487,75,75
2111,0.227272727,147.2765844,147.2765844,90,90
2111,0.25,171.8226818,171.8226818,105,105
2111,0.272727273,196.3687793,196.3687793,120,120
2111,0.295454545,220.9148767,220.9148767,135,135
2111,0.318181818,245.4609741,245.4609741,150,150
2111,0.340909091,270.0070715,270.0070715,165,165
2111,0.363636364,294.5531689,294.5531689,180,180
2111,0.386363636,319.0992663,319.0992663,195,195
2111,0.409090909,343.6453637,343.6453637,210,210
2111,0.431818182,368.1914611,368.1914611,225,225
2111,0.454545455,392.7375585,392.7375585,245,245
2111,0.477272727,417.2836559,417.2836559,260,260
2111,0.5,441.8297533,441.8297533,685,685
2111,0.522727273,466.3758507,466.3758507,795,795
2111,0.545454545,490.9219481,490.9219481,850,850
2111,0.568181818,515.4680455,515.4680455,890,890
2111,0.590909091,540.0141429,540.0141429,925,925
2111,0.613636364,564.5602403,564.5602403,955,955
2111,0.636363636,589.1063378,589.1063378,980,999078
2111,0.659090909,613.6524352,613.6524352,1000,999078
2111,0.681818182,638.1985326,638.1985326,1020,999078
2111,0.704545455,662.74463,662.74463,1040,999078
2111,0.727272727,687.2907274,687.2907274,1060,999078
2111,0.75,711.8368248,711.8368248,1075,999078
2111,0.772727273,736.3829222,736.3829222,1090,999078
2111,0.795454545,760.9290196,760.9290196,1105,999078
2111,0.818181818,785.475117,785.475117,1120,999078
2111,0.840909091,810.0212144,810.0212144,1130,999078
2111,0.863636364,834.5673118,834.5673118,1145,999078
2111,0.886363636,859.1134092,859.1134092,1155,999078
2111,0.909090909,883.6595066,883.6595066,1170,999078
2111,0.931818182,908.205604,908.205604,1180,999078
2111,0.954545455,932.7517014,932.7517014,1190,999078
2111,0.977272727,957.2977988,957.2977988,1200,999078
2111,1,981.8438963,981.8438963,1215,999078
2408,0,-124.4116925,-124.4116925,-70,-70
2408,0.03125,-93.30876935,-93.30876935,-50,-50
2408,0.0625,-62.20584624,-62.20584624,-35,-35
2408,0.09375,-31.10292312,-31.10292312,-15,-15
2408,0.125,0,0,0,0
2408,0.15625,31.10292312,31.10292312,20,20
2408,0.1875,62.20584624,62.20584624,45,45
2408,0.21875,93.30876935,93.30876935,90,90
2408,0.25,124.4116925,124.4116925,140,140
2408,0.28125,155.5146156,155.5146156,190,190
2408,0.3125,186.6175387,186.6175387,235,235
2408,0.34375,217.7204618,217.7204618,285,285
2408,0.375,248.8233849,248.8233849,335,335
2408,0.40625,279.9263081,279.9263081,380,380
2408,0.4375,311.0292312,311.0292312,430,430
2408,0.46875,342.1321543,342.1321543,475,475
2408,0.5,373.2350774,373.2350774,525,525
2408,0.53125,404.3380005,404.3380005,570,570
2408,0.5625,435.4409237,435.4409237,610,610
2408,0.59375,466.5438468,466.5438468,650,650
2408,0.625,497.6467699,497.6467699,685,685
2408,0.65625,528.749693,528.749693,720,720
2408,0.6875,559.8526161,559.8526161,750,750
2408,0.71875,590.9555392,590.9555392,780,780
2408,0.75,622.0584624,622.0584624,810,998793
2408,0.78125,653.1613855,653.1613855,835,998793
2408,0.8125,684.2643086,684.2643086,860,998793
2408,0.84375,715.3672317,715.3672317,885,998793
2408,0.875,746.4701548,746.4701548,910,998793
2408,0.90625,777.573078,777.573078,930,998793
2408,0.9375,808.6760011,808.6760011,950,998793
2408,0.96875,839.7789242,839.7789242,970,998793
2408,1,870.8818473,870.8818473,995,998793
2502,0,-132.4245216,-132.4245216,-80,-80
2502,0.125,-99.31839122,-99.31839122,-75,-75
2502,0.25,-66.21226081,-66.21226081,-50,-50
2502,0.375,-33.10613041,-33.10613041,-25,-25
2502,0.5,0,0,0,0
2502,0.625,33.10613041,33.10613041,25,25
2502,0.75,66.21226081,66.21226081,50,50
2502,0.8650935,96.69466405,96.69466405,80,80
2502,0.875,99.31839122,99.31839122,1735,1735
2604,0,-164.8261085,-164.8261085,-160,-160
2604,0.0625,-123.6195813,-123.6195813,-145,-145
2604,0.125,-82.41305423,-82.41305423,-110,-110
2604,0.1875,-41.20652711,-41.20652711,-80,-80
2604,0.25,0,0,0,0
2604,0.3125,41.20652711,41.20652711,60,60
2604,0.375,82.41305423,82.41305423,105,105
2604,0.4375,123.6195813,123.6195813,145,145
2604,0.5,164.8261085,164.8261085,180,180
2604,0.5625,206.0326356,206.0326356,215,215
2604,0.625,247.2391627,247.2391627,245,245
2604,0.6875,288.4456898,288.4456898,270,270
2604,0.75,329.6522169,329.6522169,300,998538
2604,0.8125,370.858744,370.858744,325,998538
2604,0.875,412.0652711,412.0652711,350,998538
2604,0.896940419,426.5306865,426.5306865,360,998538
3111,0,-97.7579639,-97.7579639,-60,-60
3111,0.022727273,-73.31847292,-73.31847292,-45,-45
3111,0.045454545,-48.87898195,-48.87898195,-30,-30
3111,0.068181818,-24.43949097,-24.43949097,-15,-15
3111,0.090909091,0,0,0,0
3111,0.113636364,24.43949097,24.43949097,20,20
3111,0.136363636,48.87898195,48.87898195,35,35
3111,0.159090909,73.31847292,73.31847292,50,50
3111,0.181818182,97.7579639,97.7579639,65,65
3111,0.204545455,122.1974549,122.1974549,80,80
3111,0.227272727,146.6369458,146.6369458,100,100
3111,0.25,171.0764368,171.0764368,115,115
3111,0.272727273,195.5159278,195.5159278,130,130
3111,0.295454545,219.9554188,219.9554188,145,145
3111,0.318181818,244.3949097,244.3949097,160,160
3111,0.340909091,268.8344007,268.8344007,180,180
3111,0.363636364,293.2738917,293.2738917,195,195
3111,0.386363636,317.7133827,317.7133827,245,245
3111,0.409090909,342.1528736,342.1528736,335,335
3111,0.431818182,366.5923646,366.5923646,425,425
3111,0.454545455,391.0318556,391.0318556,515,515
3111,0.477272727,415.4713466,415.4713466,600,600
3111,0.5,439.9108375,439.9108375,680,680
3111,0.522727273,464.3503285,464.3503285,750,750
3111,0.545454545,488.7898195,488.7898195,815,815
3111,0.568181818,513.2293105,513.2293105,870,870
3111,0.590909091,537.6688014,537.6688014,915,915
3111,0.613636364,562.1082924,562.1082924,960,960
3111,0.636363636,586.5477834,586.5477834,1000,999028
3111,0.659090909,610.9872744,610.9872744,1035,999028
3111,0.681818182,635.4267653,635.4267653,1070,999028
3111,0.704545455,659.8662563,659.8662563,1100,999028
3111,0.727272727,684.3057473,684.3057473,1130,999028
3111,0.75,708.7452382,708.7452382,1155,999028
3111,0.772727273,733.1847292,733.1847292,1185,999028
3111,0.795454545,757.6242202,757.6242202,1210,999028
3111,0.818181818,782.0637112,782.0637112,1230,999028
3111,0.840909091,806.5032021,806.5032021,1255,999028
3111,0.863636364,830.9426931,830.9426931,1275,999028
3111,0.886363636,855.3821841,855.3821841,1295,999028
3111,0.909090909,879.8216751,879.8216751,1315,999028
3111,0.931818182,904.261166,904.261166,1335,999028
3111,0.954545455,928.700657,928.700657,1355,999028
3111,0.977272727,953.140148,953.140148,1370,999028
3111,1,977.579639,977.579639,1395,999028
3406,0,-121.7507719,-121.7507719,-30,-30
3406,0.041666667,-91.31307893,-91.31307893,-30,-30
3406,0.083333333,-60.87538595,-60.87538595,-20,-20
3406,0.125,-30.43769298,-30.43769298,-10,-10
3406,0.166666667,0,0,0,0
3406,0.208333333,30.43769298,30.43769298,10,10
3406,0.25,60.87538595,60.87538595,20,20
3406,0.291666667,91.31307893,91.31307893,30,30
3406,0.333333333,121.7507719,121.7507719,45,45
3406,0.375,152.1884649,152.1884649,55,55
3406,0.416666667,182.6261579,182.6261579,70,70
3406,0.458333333,213.0638508,213.0638508,110,110
3406,0.5,243.5015438,243.5015438,355,355
3406,0.541666667,273.9392368,273.9392368,410,410
3406,0.583333333,304.3769298,304.3769298,440,440
3406,0.625,334.8146227,334.8146227,460,460
3406,0.666666667,365.2523157,365.2523157,480,480
3406,0.708333333,395.6900087,395.6900087,495,495
3406,0.75,426.1277017,426.1277017,510,510
3406,0.791666667,456.5653947,456.5653947,520,520
3406,0.833333333,487.0030876,487.0030876,535,998763
3406,0.875,517.4407806,517.4407806,545,998763
3406,0.916666667,547.8784736,547.8784736,555,998763
3406,0.942933663,567.066636,567.066636,565,998763
3506,0,-125.1537382,-125.1537382,-85,-85
3506,0.041666667,-93.86530368,-93.86530368,-80,-80
3506,0.083333333,-62.57686912,-62.57686912,-55,-55
3506,0.125,-31.28843456,-31.28843456,-30,-30
3506,0.166666667,0,0,0,0
3506,0.208333333,31.28843456,31.28843456,30,30
3506,0.25,62.57686912,62.57686912,55,55
3506,0.291666667,93.86530368,93.86530368,85,85
3506,0.333333333,125.1537382,125.1537382,335,335
3506,0.375,156.4421728,156.4421728,470,470
3506,0.416666667,187.7306074,187.7306074,545,545
3506,0.458333333,219.0190419,219.0190419,600,600
3506,0.5,250.3074765,250.3074765,645,645
3506,0.541666667,281.595911,281.595911,685,685
3506,0.583333333,312.8843456,312.8843456,715,715
3506,0.625,344.1727802,344.1727802,745,745
3506,0.666666667,375.4612147,375.4612147,775,998718
3506,0.708333333,406.7496493,406.7496493,800,998718
3506,0.75,438.0380839,438.0380839,820,998718
3506,0.791666667,469.3265184,469.3265184,845,998718
3506,0.833333333,500.614953,500.614953,865,998718
3506,0.875,531.9033875,531.9033875,885,998718
3506,0.916666667,563.1918221,563.1918221,900,998718
3506,0.920524952,566.0890952,566.0890952,910,998718
3602,0,-128.2932354,-128.2932354,-85,-85
3602,0.125,-96.21992656,-96.21992656,-85,-85
3602,0.25,-64.14661771,-64.14661771,-55,-55
3602,0.375,-32.07330885,-32.07330885,-30,-30
3602,0.5,0,0,0,0
3602,0.625,32.07330885,32.07330885,25,25
3602,0.75,64.14661771,64.14661771,55,55
3602,0.875,96.21992656,96.21992656,80,80
3602,1,128.2932354,128.2932354,115,115
4111,0,-97.36304535,-97.36304535,-60,-60
4111,0.022727273,-73.02228402,-73.02228402,-45,-45
4111,0.045454545,-48.68152268,-48.68152268,-30,-30
4111,0.068181818,-24.34076134,-24.34076134,-15,-15
4111,0.090909091,0,0,0,0
4111,0.113636364,24.34076134,24.34076134,15,15
4111,0.136363636,48.68152268,48.68152268,30,30
4111,0.159090909,73.02228402,73.02228402,45,45
4111,0.181818182,97.36304535,97.36304535,60,60
4111,0.204545455,121.7038067,121.7038067,75,75
4111,0.227272727,146.044568,146.044568,90,90
4111,0.25,170.3853294,170.3853294,105,105
4111,0.272727273,194.7260907,194.7260907,125,125
4111,0.295454545,219.066852,219.066852,140,140
4111,0.318181818,243.4076134,243.4076134,155,155
4111,0.340909091,267.7483747,267.7483747,170,170
4111,0.363636364,292.0891361,292.0891361,185,185
4111,0.386363636,316.4298974,316.4298974,200,200
4111,0.409090909,340.7706587,340.7706587,215,215
4111,0.431818182,365.1114201,365.1114201,305,305
4111,0.454545455,389.4521814,389.4521814,400,400
4111,0.477272727,413.7929428,413.7929428,495,495
4111,0.5,438.1337041,438.1337041,585,585
4111,0.522727273,462.4744654,462.4744654,670,670
4111,0.545454545,486.8152268,486.8152268,740,740
4111,0.568181818,511.1559881,511.1559881,805,805
4111,0.590909091,535.4967495,535.4967495,855,855
4111,0.613636364,559.8375108,559.8375108,900,900
4111,0.636363636,584.1782721,584.1782721,940,999048
4111,0.659090909,608.5190335,608.5190335,975,999048
4111,0.681818182,632.8597948,632.8597948,1010,999048
4111,0.704545455,657.2005561,657.2005561,1040,999048
4111,0.727272727,681.5413175,681.5413175,1070,999048
4111,0.75,705.8820788,705.8820788,1095,999048
4111,0.772727273,730.2228402,730.2228402,1120,999048
4111,0.795454545,754.5636015,754.5636015,1140,999048
4111,0.818181818,778.9043628,778.9043628,1165,999048
4111,0.840909091,803.2451242,803.2451242,1185,999048
4111,0.863636364,827.5858855,827.5858855,1205,999048
4111,0.886363636,851.9266469,851.9266469,1225,999048
4111,0.909090909,876.2674082,876.2674082,1240,999048
4111,0.931818182,900.6081695,900.6081695,1260,999048
4111,0.954545455,924.9489309,924.9489309,1275,999048
4111,0.977272727,949.2896922,949.2896922,1295,999048
4111,1,973.6304535,973.6304535,1315,999048
4408,0,-105.6216102,-105.6216102,-20,-20
4408,0.03125,-79.21620764,-79.21620764,-15,-15
4408,0.0625,-52.8108051,-52.8108051,-10,-10
4408,0.09375,-26.40540255,-26.40540255,-5,-5
4408,0.125,0,0,0,0
4408,0.15625,26.40540255,26.40540255,5,5
4408,0.1875,52.8108051,52.8108051,20,20
4408,0.21875,79.21620764,79.21620764,90,90
4408,0.25,105.6216102,105.6216102,160,160
4408,0.28125,132.0270127,132.0270127,230,230
4408,0.3125,158.4324153,158.4324153,300,300
4408,0.34375,184.8378178,184.8378178,365,365
4408,0.375,211.2432204,211.2432204,420,420
4408,0.40625,237.6486229,237.6486229,455,455
4408,0.4375,264.0540255,264.0540255,485,485
4408,0.46875,290.459428,290.459428,505,505
4408,0.5,316.8648306,316.8648306,525,525
4408,0.53125,343.2702331,343.2702331,545,545
4408,0.5625,369.6756357,369.6756357,560,560
4408,0.59375,396.0810382,396.0810382,575,575
4408,0.625,422.4864408,422.4864408,585,998893
4408,0.65625,448.8918433,448.8918433,600,998893
4408,0.6875,475.2972459,475.2972459,610,998893
4408,0.71875,501.7026484,501.7026484,620,998893
4408,0.75,528.108051,528.108051,630,998893
4408,0.78125,554.5134535,554.5134535,640,998893
4408,0.8125,580.918856,580.918856,650,998893
4408,0.84375,607.3242586,607.3242586,655,998893
4408,0.875,633.7296611,633.7296611,665,998893
4408,0.90625,660.1350637,660.1350637,670,998893
4408,0.930675287,680.7737691,680.7737691,685,998893
4508,0,-100.5401229,-100.5401229,-80,-80
4508,0.03125,-75.40509214,-75.40509214,-60,-60
4508,0.0625,-50.27006143,-50.27006143,-40,-40
4508,0.09375,-25.13503071,-25.13503071,-20,-20
4508,0.125,0,0,0,0
4508,0.15625,25.13503071,25.13503071,40,40
4508,0.1875,50.27006143,50.27006143,95,95
4508,0.21875,75.40509214,75.40509214,145,145
4508,0.25,100.5401229,100.5401229,200,200
4508,0.28125,125.6751536,125.6751536,250,250
4508,0.3125,150.8101843,150.8101843,305,305
4508,0.34375,175.945215,175.945215,360,360
4508,0.375,201.0802457,201.0802457,410,410
4508,0.40625,226.2152764,226.2152764,465,465
4508,0.4375,251.3503071,251.3503071,515,515
4508,0.46875,276.4853379,276.4853379,565,565
4508,0.5,301.6203686,301.6203686,610,998793
4508,0.53125,326.7553993,326.7553993,660,998793
4508,0.5625,351.89043,351.89043,705,998793
4508,0.59375,377.0254607,377.0254607,745,998793
4508,0.625,402.1604914,402.1604914,790,998793
4508,0.65625,427.2955221,427.2955221,830,998793
4508,0.6875,452.4305529,452.4305529,870,998793
4508,0.71875,477.5655836,477.5655836,905,998793
4508,0.75,502.7006143,502.7006143,940,998793
4508,0.78125,527.835645,527.835645,975,998793
4508,0.8125,552.9706757,552.9706757,1010,998793
4508,0.84375,578.1057064,578.1057064,1040,998793
4508,0.875,603.2407371,603.2407371,1070,998793
4508,0.90625,628.3757679,628.3757679,1100,998793
4508,0.9375,653.5107986,653.5107986,1130,998793
4508,0.96875,678.6458293,678.6458293,1160,998793
4508,1,703.78086,703.78086,1190,998793
4606,0,-112.2224304,-112.2224304,-85,-85
4606,0.041666667,-84.16682277,-84.16682277,-85,-85
4606,0.083333333,-56.11121518,-56.11121518,-60,-60
4606,0.125,-28.05560759,-28.05560759,-30,-30
4606,0.166666667,0,0,0,0
4606,0.208333333,28.05560759,28.05560759,35,35
4606,0.25,56.11121518,56.11121518,250,250
4606,0.291666667,84.16682277,84.16682277,315,315
4606,0.333333333,112.2224304,112.2224304,355,355
4606,0.375,140.2780379,140.2780379,385,385
4606,0.416666667,168.3336455,168.3336455,415,415
4606,0.458333333,196.3892531,196.3892531,435,435
4606,0.5,224.4448607,224.4448607,455,998618
4606,0.541666667,252.5004683,252.5004683,475,998618
4606,0.583333333,280.5560759,280.5560759,490,998618
4606,0.625,308.6116835,308.6116835,505,998618
4606,0.666666667,336.6672911,336.6672911,520,998618
4606,0.708333333,364.7228987,364.7228987,535,998618
4606,0.75,392.7785062,392.7785062,545,998618
4606,0.791666667,420.8341138,420.8341138,560,998618
4606,0.833333333,448.8897214,448.8897214,570,998618
4606,0.875,476.945329,476.945329,580,998618
4606,0.916666667,505.0009366,505.0009366,595,998618
4606,0.928104575,512.7024759,512.7024759,600,998618
4701,0,-182.2514695,-182.2514695,-160,-160
4701,0.25,-136.6886021,-136.6886021,-125,-125
4701,0.5,-91.12573473,-91.12573473,-85,-85
4701,0.75,-45.56286737,-45.56286737,-45,-45
